date,lb_m_1,lb_m_3,lb_m_6,lb_m_12,lb_m_orig_1,lb_m_orig_3,lb_m_orig_6,lb_m_orig_12,lb_cylr_1,lb_cylr_3,lb_cylr_6,lb_cylr_12,lb_cylr_orig_1,lb_cylr_orig_3,lb_cylr_orig_6,lb_cylr_orig_12
1992-11-19,1.4854097810160973,1.7699522219815886,1.8818308522060352,1.8818308522060352,,,,,1.588489993835429,1.9829659627895493,2.149799779040708,2.149799779040708,,,,
1992-11-20,1.3603765322933823,1.6396858546518616,1.7540493859474358,1.7540493859474358,,,,,1.452431603781124,1.8531137046719972,2.0185483738006904,2.0185483738006904,,,,
1992-11-23,1.3471304107531203,1.6867112353198135,1.7879069047636351,1.7879069047636351,,,,,1.4202887296802622,1.899904979677429,2.045323417991054,2.045323417991054,,,,
1992-11-24,1.2015986873510582,1.5364024935325566,1.6232431827065317,1.6232431827065317,,,,,1.2678299693024146,1.7132270360521011,1.8319240533625394,1.8319240533625394,,,,
1992-11-25,1.1969373473840366,1.556270989037296,1.6340101880515872,1.6340101880515872,,,,,1.2656314417997545,1.7567753798257,1.8680535886487208,1.8680535886487208,,,,
1992-11-27,1.2018405098131255,1.531657600962459,1.600344215643187,1.600344215643187,,,,,1.2648029639512233,1.7266945075600302,1.8237978239032966,1.8237978239032966,,,,
1992-11-30,1.281767536952664,1.5562144382371217,1.5951796945552428,1.5951796945552428,,,,,1.3542681844644961,1.758682478682554,1.8208190286931825,1.8208190286931825,,,,
1992-12-01,1.244110989737084,1.5475273258573028,1.588181624844699,1.588181624844699,,,,,1.3116864626071671,1.7470361196225983,1.8097366276789533,1.8097366276789533,,,,
1992-12-02,1.2052870578705928,1.5442961462614315,1.589780281115479,1.589780281115479,,,,,1.26375350837511,1.7365910872746946,1.803162578076596,1.803162578076596,,,,
1992-12-03,1.1651172019144336,1.5292003319089276,1.5755445974698536,1.5755445974698536,,,,,1.220340139921883,1.7134274341147115,1.778352578466898,1.778352578466898,,,,
1992-12-04,1.0552325612815852,1.4576069123493174,1.5010279582706463,1.5010279582706463,,,,,1.1076966275387352,1.6446824234303543,1.7056924974257155,1.7056924974257155,,,,
1992-12-07,1.082721025709476,1.3992527318332573,1.4277923661723755,1.4277923661723755,,,,,1.1415381339596131,1.5895900643317413,1.630909092661761,1.630909092661761,,,,
1992-12-08,1.0058038846825565,1.3621981565666827,1.3909885191435423,1.3909885191435423,,,,,1.0617467926209654,1.5492246244788388,1.5893908002691932,1.5893908002691932,,,,
1992-12-09,1.2019542188589132,1.4217683680774045,1.4367973215837597,1.4367973215837597,,,,,1.2602361206540729,1.6080550541084795,1.633020193512685,1.633020193512685,,,,
1992-12-10,1.2262063094187994,1.4645221975738814,1.479641865878226,1.479641865878226,,,,,1.2884205546168919,1.655219497751327,1.6791811031592496,1.6791811031592496,,,,
1992-12-11,1.1620668163712002,1.4717827168704547,1.4888813458752483,1.4888813458752483,,,,,1.2149521400639596,1.66061462387069,1.6858498118968537,1.6858498118968537,,,,
1992-12-14,1.211730011404796,1.4680050443996793,1.4772781541462048,1.4772781541462048,,,,,1.26256212038405,1.644555261815151,1.6583773820643029,1.6583773820643029,,,,
1992-12-15,1.0990461284859188,1.4624699185032866,1.4730230594112321,1.4730230594112321,,,,,1.1388952571730169,1.6380619972963524,1.6525568572636362,1.6525568572636362,,,,
1992-12-16,1.2117464311716453,1.5157836607110984,1.5225814638958968,1.5225814638958968,,,,,1.25793353029648,1.706370478404428,1.7163968364219875,1.7163968364219875,,,,
1992-12-17,1.0452571068742462,1.3940327843906284,1.3996581985441185,1.3996581985441185,,,,,1.087239600279459,1.5728272724772345,1.5806593317062312,1.5806593317062312,,,,
1992-12-18,0.9765169908641061,1.2082997559217505,1.210819133802812,1.210819133802812,,,,,1.0339704505931853,1.3722619874595101,1.3759390693819702,1.3759390693819702,,,,
1992-12-21,1.0270718295562118,1.1786931601515835,1.2755611019435067,1.2755611019435067,,,,,1.0913034899501939,1.342614754856123,1.5593656308219241,1.5593656308219241,,,,
1992-12-22,0.9895437585394087,1.2941071843425547,1.3814614541206822,1.3814614541206822,,,,,1.027349394813819,1.4394643241623322,1.6379607084206949,1.6379607084206949,,,,
1992-12-23,1.06151992500532,1.311700654371067,1.3732012988637006,1.3732012988637006,,,,,1.0937331786419622,1.4460492290067584,1.601743866117361,1.601743866117361,,,,
1992-12-24,1.0463829160565785,1.3170188356942134,1.3700848095487823,1.3700848095487823,,,,,1.0852919713721727,1.4606455893437047,1.6057749432129478,1.6057749432129478,,,,
1992-12-28,1.1568176257995453,1.4071410841036434,1.4141133368569176,1.4141133368569176,,,,,1.202155497531688,1.5668911437705213,1.6662070267766143,1.6662070267766143,,,,
1992-12-29,1.1529169462882978,1.3960195481098787,1.404821566773562,1.404821566773562,,,,,1.199693740061121,1.5583935689311923,1.6390806255543713,1.6390806255543713,,,,
1992-12-30,1.1631696505118738,1.4166632937976875,1.420341778807415,1.420341778807415,,,,,1.213539082727308,1.5844323440288206,1.6587663658530407,1.6587663658530407,,,,
1992-12-31,1.2256430305371144,1.4180586157141837,1.448997630677771,1.448997630677771,,,,,1.2665484231856219,1.5701899301678826,1.6883177266457483,1.6883177266457483,,,,
1993-01-04,1.3482803516361583,1.5380305587432648,1.5240041173859515,1.5240041173859515,,,,,1.4014436399824926,1.7251774669325655,1.780073167424805,1.780073167424805,,,,
1993-01-05,1.3703109673290537,1.5615826981337062,1.604981898044977,1.604981898044977,,,,,1.4471889476321802,1.7450165331599634,1.8483823871343155,1.8483823871343155,,,,
1993-01-06,1.332603527477533,1.5424385932242275,1.6106986485539372,1.6106986485539372,,,,,1.409778703895427,1.7251990396800791,1.8554831469096842,1.8554831469096842,,,,
1993-01-07,1.6252180747105716,1.7363681841475465,1.7174960115169613,1.7174960115169613,,,,,1.7286184658601316,1.9526932596059243,1.9710942474714572,1.9710942474714572,,,,
1993-01-08,1.5646902407139356,1.7865503738718536,1.7930229758501919,1.7930229758501919,,,,,1.6600205231058807,2.007416339036652,2.0623623468867116,2.0623623468867116,,,,
1993-01-11,1.4017227014503892,1.6918439744155207,1.7453738462899164,1.7453738462899164,,,,,1.4873621891654354,1.9069678323213994,2.0198346156587483,2.0198346156587483,,,,
1993-01-12,1.3384444063731369,1.6451647434690673,1.7119681632079504,1.7119681632079504,,,,,1.4152144583952797,1.854369719998107,1.97635918096211,1.97635918096211,,,,
1993-01-13,1.2188499845824712,1.5787819901341802,1.6670260433997046,1.6670260433997046,,,,,1.2871581524960853,1.7785834483549585,1.9226989318256573,1.9226989318256573,,,,
1993-01-14,1.1273652698691885,1.4887149825845574,1.5651057478158752,1.5651057478158752,,,,,1.1929892977169305,1.6842523118667863,1.8057033440525487,1.8057033440525487,,,,
1993-01-15,1.01962258030473,1.4121991395972475,1.5028095901623173,1.5028095901623173,,,,,1.0847811273693844,1.5935867930571657,1.731409386838096,1.731409386838096,,,,
1993-01-18,0.9501119566120023,1.3210850662540754,1.4404450058525067,1.4404450058525067,,,,,1.0023896055294181,1.4499149234040707,1.6451307851219354,1.6451307851219354,,,,
1993-01-19,1.075456983168084,1.3592966428550484,1.4502595064813917,1.4502595064813917,,,,,1.130201615134147,1.480126518188125,1.650497925733458,1.650497925733458,,,,
1993-01-20,1.1009436652128317,1.4118100960783888,1.497623468382721,1.497623468382721,,,,,1.1591707283755657,1.5855306012820252,1.6966183989327686,1.6966183989327686,,,,
1993-01-21,0.9522727835733508,1.3809009927465385,1.4899101702009416,1.4899101702009416,,,,,1.0000329896903644,1.5531170940587564,1.7000907819490485,1.7000907819490485,,,,
1993-01-22,0.8925344796098065,1.3480935027343777,1.472054938827623,1.472054938827623,,,,,0.9390816106432843,1.5339351374568428,1.6793781853971286,1.6793781853971286,,,,
1993-01-25,0.938564185204543,1.2729842458279481,1.3839211348163694,1.3839211348163694,,,,,0.996532000750025,1.4383758612286606,1.5870853388902457,1.5870853388902457,,,,
1993-01-26,0.9396394572824323,1.2373384582288312,1.363752591449599,1.363752591449599,,,,,0.9965001210646786,1.387683267731231,1.5559623797135103,1.5559623797135103,,,,
1993-01-27,1.0694169416705308,1.3606987056216915,1.4415753208623874,1.4415753208623874,,,,,1.139463995266999,1.5344094043490804,1.6440892904724491,1.6440892904724491,,,,
1993-01-28,1.0526830249243346,1.3684727541689983,1.4303025814254613,1.4303025814254613,,,,,1.118953302466487,1.5403316747624725,1.6358539288257632,1.6358539288257632,,,,
1993-01-29,1.15726462351682,1.4360937396438784,1.503910333496723,1.503910333496723,,,,,1.2440033957041787,1.631213261187886,1.7290920149901936,1.7290920149901936,,,,
1993-02-01,1.0388740915290444,1.3476001296743374,1.401636074049287,1.401636074049287,,,,,1.12676312196155,1.5377481471530345,1.6194594906733202,1.6194594906733202,,,,
1993-02-02,1.0418700779373957,1.3108094201036196,1.3808881171279361,1.3808881171279361,,,,,1.121441666723565,1.4827903217289105,1.583890712150047,1.583890712150047,,,,
1993-02-03,1.045863588506181,1.2963994560075602,1.3582884662916919,1.3582884662916919,,,,,1.1228173851615297,1.4708701537796447,1.5622583065649338,1.5622583065649338,,,,
1993-02-04,1.1411935392913093,1.2904447011647053,1.340034869353976,1.340034869353976,,,,,1.2167343601852267,1.4593402731136507,1.5373172205719239,1.5373172205719239,,,,
1993-02-05,1.164079527911882,1.3047606831427554,1.3426960824027128,1.3426960824027128,,,,,1.2485101790127073,1.4704190688872303,1.5309676203631895,1.5309676203631895,,,,
1993-02-08,1.208921142297394,1.3375935576716502,1.3525371350560318,1.3525371350560318,,,,,1.3014089450013162,1.5060453265804736,1.5395077633104997,1.5395077633104997,,,,
1993-02-09,1.3082938887814475,1.389912110780705,1.3885334891818608,1.3885334891818608,,,,,1.4051932990247085,1.562443213709996,1.5783912663328543,1.5783912663328543,,,,
1993-02-10,1.2395177897908727,1.3809678838090282,1.4125788734819982,1.4125788734819982,,,,,1.333513006646256,1.5629698093652202,1.6193211789093318,1.6193211789093318,,,,
1993-02-11,1.1292694221002242,1.3098472320188965,1.3405021979009608,1.3405021979009608,,,,,1.1999383027754327,1.4683700029554854,1.5177458709764635,1.5177458709764635,,,,
1993-02-12,1.135939471251767,1.3631842236704916,1.3983819946940275,1.3983819946940275,,,,,1.2017139703733404,1.535051491665907,1.580461305678718,1.580461305678718,,,,
1993-02-16,2.0073719426853924,1.7698155966151548,1.7535056548332646,1.7535056548332646,,,,,2.1644955663985406,1.9856749547723058,1.978436104578999,1.978436104578999,,,,
1993-02-17,1.8469418930923136,1.7911394546430843,1.74771284954592,1.74771284954592,,,,,1.9992447639630397,2.0173081582446946,1.9772110468318296,1.9772110468318296,,,,
1993-02-18,1.748172928772916,1.807467324796511,1.7994377108045685,1.7994377108045685,,,,,1.878700685782441,2.0264770796535574,2.0361917968765604,2.0361917968765604,,,,
1993-02-19,1.6181300038519801,1.7493376519273427,1.729064824557566,1.729064824557566,,,,,1.7481870816782847,1.9761067515419124,1.9586060138838735,1.9586060138838735,,,,
1993-02-22,1.6257012397073052,1.7578921209398721,1.7636133326732029,1.7351949986064554,,,,,1.7437427018361165,1.9932397505429627,2.052271223312302,2.1001418914944314,,,,
1993-02-23,1.6701952174245793,1.7758394014351138,1.7615773072606316,1.7341433865598148,,,,,1.786343704395661,2.014607118180133,2.0456120420462853,2.083089942060628,,,,
1993-02-24,1.4774272021000294,1.6611818130077696,1.6665215084129315,1.7012858220255465,,,,,1.5926317988511143,1.9152075634985797,1.9907747221827514,2.1289302800233654,,,,
1993-02-25,1.3443024357535083,1.5536273937430123,1.6283591387170275,1.6144036003847635,,,,,1.4433279607122032,1.7746461292942939,1.9296185804025785,1.9981899404885581,,,,
1993-02-26,1.2147802221113326,1.5144457762264336,1.5590757814692042,1.576995270134225,,,,,1.3138011157363436,1.7351006270553682,1.8479385393188268,1.959192536510881,,,,
1993-03-01,1.3104449779806273,1.5096191020082907,1.5288283586841223,1.5583954787630252,,,,,1.4213169063886328,1.7207295498912292,1.778471478230596,1.901357117902263,,,,
1993-03-02,1.0950644785970973,1.4240075205536262,1.4275581512999804,1.4574504743219059,,,,,1.180169458750016,1.6437632289042627,1.7122810882763195,1.8147025739657299,,,,
1993-03-03,1.313452048483696,1.3754228918877969,1.3774077076706643,1.4178854872220545,,,,,1.4807593781840342,1.5642988228216061,1.6193183867546141,1.7588395004874204,,,,
1993-03-04,1.3142796624657216,1.4068742271203623,1.3977745641772898,1.4340196866445938,,,,,1.4498066582469704,1.5951035758076624,1.6232440058681006,1.7532863183684921,,,,
1993-03-05,1.4082206675286066,1.4875253747297645,1.4318556299877232,1.4574969975210117,,,,,1.550830000412343,1.6891182528575328,1.6524613365356395,1.7767520394131615,,,,
1993-03-08,1.7759619708039776,1.6118423292170951,1.377220634860783,1.406855736297444,,,,,1.8906781995981934,1.8233841733496046,1.6741500565707863,1.7939534430374084,,,,
1993-03-09,1.6013520859719528,1.5904529841903536,1.4643317652393237,1.4370191225524642,,,,,1.7327845889478684,1.801192295220529,1.731741459297649,1.792660690066044,,,,
1993-03-10,1.4576503775657164,1.540464372692127,1.4563264621813634,1.4066038706992634,,,,,1.573286717048896,1.744951346790301,1.741986207198941,1.7717332125864782,,,,
1993-03-11,1.5811969359548288,1.6158965214576093,1.4677994884694523,1.4308708423914451,,,,,1.6900934176242957,1.8100467247155565,1.711769246132578,1.7652220389178876,,,,
1993-03-12,1.708821730072855,1.743339869010268,1.5452391969347097,1.5254544435627455,,,,,1.8756358126478447,2.000797182434486,1.8252731452678832,1.892552111137093,,,,
1993-03-15,1.618250963115526,1.746992127656108,1.5425302640042418,1.504253380561529,,,,,1.7198810885483327,1.9867321020285518,1.8369971373009595,1.8715166188787595,,,,
