date,f_mktrf1,f_mktrf3,f_mktrf6,f_mktrf12,lb_m_1,lb_m_3,lb_m_6,lb_m_12,lb_m_orig_1,lb_m_orig_3,lb_m_orig_6,lb_m_orig_12,lb_cylr_1,lb_cylr_3,lb_cylr_6,lb_cylr_12,lb_cylr_orig_1,lb_cylr_orig_3,lb_cylr_orig_6,lb_cylr_orig_12,dp,ep,bm,tbl,lty_spread_plus1,dfy,svar,ntis_plus1,infl_plus1
2006-06-29,-0.6401458502367507,18.0594557734997,20.52230744047563,15.746709609579312,1.5220593062304806,1.7734729996496228,1.9180664688487925,1.9892069077868213,1.56112763988993,1.8370006305021,2.03067275192649,2.19907275741556,1.6564771424321822,2.088963928524163,2.3799998354792504,2.5535501121372635,1.663253365671591,2.1219526755514035,2.4408305473776606,2.63543350781459,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-30,-3.7999201856878884,17.790337699422487,19.957948242301214,16.40654663500103,1.58451635617945,1.88791616588146,1.9884442735403616,2.041829152796692,1.60846263516763,1.9381716585930904,2.0857499528045502,2.23410680184955,1.7208678552271657,2.19472221180127,2.4451776868613764,2.613476144220936,1.7260091967198463,2.24638638359497,2.502667339405864,2.706606734837836,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-03,-5.615185152168545,13.159498736181785,18.125786174545986,15.549110833362501,1.5313631877478793,1.8489759093208096,1.9414965171498668,2.0173969660017272,1.55263212091104,1.89153222184721,2.00689387708463,2.12070448206091,1.6597401544887598,2.2214448201489634,2.3971729534923174,2.5868621004381214,1.6658095786400875,2.232159866019628,2.4372184794325045,2.7285967887869824,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-05,5.141333084070432,17.044610417654482,19.98239019628376,16.81946202371838,1.8231527227184017,2.059199681398515,2.1246204383461675,2.136563058241112,1.85267099467057,2.11991372385761,2.23474251467333,2.34310135125091,2.017672461185522,2.4246075165852936,2.6111892842588897,2.732870194681736,2.0244430528874675,2.4686065070470606,2.6706931164622474,2.83238316515192,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-06,1.3144264891520763,21.010539388367633,18.04850926231736,16.617804028962336,1.676328333672584,1.9920722027764464,2.084855795573312,2.1087660688383574,1.7219086342581,2.0718611110711,2.21655420826228,2.33496975635382,1.804600564724839,2.3260823327761093,2.5636682926124297,2.690673348029184,1.8146275467805169,2.35830006011383,2.6339566907001166,2.778757682052054,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-07,6.231912142507046,24.951470278316723,20.10046432167747,15.74273043083374,1.7667629999936867,2.135370555375156,2.2225836359466653,2.2351994849427808,1.79659237324596,2.18917435554058,2.30682688505561,2.41209726500428,1.8901931283142763,2.4815552614865126,2.710605548038239,2.8504981805448097,1.896002192698284,2.502227112956954,2.74532728868598,2.964305663042156,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-10,0.4628425928585145,23.15588106864297,19.66507105632833,16.234367864981447,1.8002780816704451,2.1302464054429744,2.2080144161001822,2.2127545377643627,1.8446524209418,2.19967568787765,2.30877474564215,2.40733854309854,1.9492998528139795,2.481661085882989,2.689280301672212,2.815127080455292,1.9657398977333125,2.507917075468231,2.720308226744246,2.920915422895472,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-11,-9.337186812631515,21.826148988938687,19.22429590203705,17.9745964562124,1.5608494300990416,1.973515661428788,2.097773966956346,2.1614100645589125,1.60094938999218,2.0543581559072,2.23296086331007,2.3861562184901897,1.676619276093103,2.2897018170261147,2.538161984715346,2.7441352390595948,1.689147825282915,2.3262318040499324,2.5852761933975987,2.831953053655709,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-12,9.798833146776875,27.369678533238595,23.0904636885092,19.655953798042034,1.9189174366941444,2.216275971700876,2.2856089537471007,2.299068437716409,1.9748651385420104,2.30517988399381,2.39295907658355,2.43515054361149,2.0526086420363496,2.5603690241338786,2.769204764294148,2.9316921578986546,2.061596126338258,2.594339785992671,2.8268706283237752,3.06785098434985,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-13,21.07589341213325,31.947323101840297,27.10709952991457,21.00585511333728,2.861478334005583,2.769792722475626,2.6844039781110243,2.5765525301282595,2.90122108864454,2.83323696675401,2.7816714561901703,2.74156433298525,3.120242494047216,3.246395466463097,3.302894444549058,3.35780079414314,3.1319894592324697,3.286515355942211,3.3673173133876,3.491160778928166,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-14,28.88949453767209,38.2673419508178,28.432802836036466,21.60454148389581,2.903097413883648,2.830107258845865,2.740135876356778,2.658363864248648,2.94341821129869,2.88253179995193,2.8139150190833,2.79262598305875,3.1960866293147023,3.3411255177244823,3.3806225110410795,3.4686635501529053,3.2103117610038385,3.3950856042744038,3.468783972173411,3.6187149570412185,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-17,47.43130608630395,39.776525326268874,28.55312883382899,21.52077717973313,3.081852035637983,2.8756515703388934,2.730769110458113,2.633738641615765,3.16129274244545,2.92807023618311,2.7955360536201903,2.76140587824842,3.422091248740301,3.4106691641553817,3.3754517234961248,3.4424367694704534,3.4592824519290275,3.4575968141634994,3.4564535220671666,3.52597386819422,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-18,54.69756532506338,40.065115111875386,27.431320983031824,21.84639674754434,2.7856169950536933,2.6620319601303506,2.5728292771540326,2.550300270671414,2.84848463443802,2.7246479258823,2.6602975183885302,2.7159513442012497,3.095091102416484,3.134671923895481,3.1355532119072995,3.305750568683637,3.1121104738916663,3.172227325069198,3.2016152627123664,3.4378137499607395,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
2006-07-19,34.01936563926044,30.443481736198486,23.92690973672802,18.158861332321543,2.1349061191039267,2.236945587646432,2.2272135780371136,2.25963624271026,2.15668329506693,2.29664476016453,2.29882956850135,2.37026956995241,2.3734776290651918,2.6723487925772345,2.7526400739153303,2.95647934126815,2.4368984759331367,2.742906208842387,2.839849352746318,3.121944403104121,1.007386322800862,2.1637352408193102,0.314850289949436,0.0479,1.0051999999999999,0.008900000000000005,0.002102820483,0.9978047698074904,1.0019753086419754
