bound,truncation,horizon,date,smean,tight,rbound,rgw,rgwbound,rcombo_gw,rcombo_gwbound,outcome,mkt,zero
lb_cylr,not_truncated,1,2012-05-31,7.732159084427135,5.497843740650112,6.565413637385285,24.015981358342117,32.94047659590622,5.9572858289746025,6.844722456700868,49.78294529639528,7.473171677982541,0.0
lb_cylr,not_truncated,1,2012-06-30,5.320769078473768,2.9301311093734443,7.791621313407642,17.43121488355368,1.2219122187109157,5.410448941720653,5.365609010097211,17.129014069749537,7.511162790697675,0.0
lb_cylr,not_truncated,1,2012-07-31,5.909771629019973,3.475399419211221,7.604666184967119,24.95819441524924,18.304926268206657,5.753741153831609,5.831756391425791,30.40371329997829,7.513068731848984,0.0
lb_cylr,not_truncated,1,2012-08-31,5.524231647155901,2.9994758887458257,7.89511374420076,27.674894367662432,20.490503785330556,6.749324192446968,6.1367779198014345,34.79449473451774,7.535396518375242,0.0
lb_cylr,not_truncated,1,2012-09-30,5.043547703619742,2.411180683859073,8.260220855963741,26.461762609102294,16.04712290778146,6.895029049426514,5.969288376523128,-21.346260459775834,7.5597681159420285,0.0
lb_cylr,not_truncated,1,2012-10-31,5.849743417962156,3.314042362169968,7.747873697411577,24.40089741188723,25.55327474587966,6.79269937172694,6.321221394844548,6.470304004966554,7.532084942084942,0.0
lb_cylr,not_truncated,1,2012-11-30,4.96775947989097,2.429793604438182,8.11118436923338,24.0320926805106,17.23212147118415,6.484109699698361,5.725934589794665,40.87796497018816,7.533847637415621,0.0
lb_cylr,not_truncated,1,2012-12-31,6.1425569541569445,3.4740085132848946,7.810872266212078,25.85492098948265,30.084029028615046,7.151760790886022,6.647158872521484,62.66666175698568,7.540231213872833,0.0
lb_cylr,not_truncated,1,2013-01-31,4.859787212866149,1.9864412908244296,8.680357800055223,23.024834768088752,18.356532695130056,7.898375905099275,6.379081558982712,24.57668903820496,7.597305101058711,0.0
lb_cylr,not_truncated,1,2013-02-28,5.23232802434547,2.2878019513097483,8.622693530357228,23.976225702405358,18.215811482846597,8.162223386805428,6.697275705575449,39.807642820208585,7.6048846153846155,0.0
lb_cylr,not_truncated,1,2013-03-31,4.625478662383506,1.556580953391441,9.104408587831214,20.39120361918492,14.853610766758546,8.179146777418918,6.402312719901212,20.47828491535304,7.644034582132565,0.0
lb_cylr,not_truncated,1,2013-04-30,4.935855114050273,1.810137310961544,9.045641514039234,20.994325910079056,13.29550697519631,7.775112375264374,6.355483744657324,45.21322083366339,7.654548944337812,0.0
lb_cylr,not_truncated,1,2013-05-31,5.816343979626665,2.5467784418250314,8.867087083765602,18.734322559550833,19.238131366007302,8.401471335458345,7.108907657542504,-9.932234056544331,7.679424736337488,0.0
lb_cylr,not_truncated,1,2013-06-30,5.9360806373246575,2.722559861217583,8.70133392173478,16.482695147808997,11.616831612766656,8.20293075799907,7.069505697661864,60.95962931704841,7.658275862068966,0.0
lb_cylr,not_truncated,1,2013-07-31,5.236210342267723,1.8275705992112727,9.365817283410417,22.64206262926446,17.184178470433075,8.791238741703646,7.013724541985685,-31.68055232498319,7.715827751196173,0.0
lb_cylr,not_truncated,1,2013-08-31,6.195186663761974,2.916994845324785,8.6436925519317,21.63965877949468,23.047816161485574,8.874688384398805,7.534937524080389,47.72310596828957,7.677361376673041,0.0
lb_cylr,not_truncated,1,2013-09-30,6.260595506439835,2.836178620028958,8.840315497518805,22.317015625059327,25.260055413888185,9.124854976576412,7.692725241508123,66.02279801083242,7.71323782234957,0.0
lb_cylr,not_truncated,1,2013-10-31,5.502948991652202,1.8688401666294208,9.563050909118804,20.03355337172887,14.941335964363759,8.895690278674795,7.199319635163499,33.85382445333116,7.753740458015268,0.0
lb_cylr,not_truncated,1,2013-11-30,5.610612287655422,1.877374527451945,9.675438975855915,19.501055147623163,18.58267148996527,9.233426562404935,7.422019425030179,29.66444420651566,7.782154432793136,0.0
lb_cylr,not_truncated,1,2013-12-31,5.787399839545724,1.9703508183009224,9.72174623693181,17.90201334552063,16.69917952520586,9.413380015759792,7.600389927652758,-41.53924791762731,7.806857142857143,0.0
lb_cylr,not_truncated,1,2014-01-31,7.152288972428755,3.499568589229693,8.709809788214336,23.473694998431938,28.52389711906516,9.540849394038126,8.346569183233441,64.84814039662137,7.7615223596574685,0.0
lb_cylr,not_truncated,1,2014-02-28,5.826772054716111,1.974412047211884,9.701584996937411,25.865633910829104,21.274911541863478,9.833079171740629,7.82992561322837,9.74179726120612,7.8071863117870715,0.0
lb_cylr,not_truncated,1,2014-03-31,5.723795146551851,1.8579350521286924,9.761851953318192,22.046525309652168,17.00146355704088,10.195825626877332,7.959810386714591,8.379656869130958,7.804672364672365,0.0
lb_cylr,not_truncated,1,2014-04-30,5.684128616498571,1.8091418494892304,9.780471554615568,22.378766377459385,15.997326628315705,9.902689031252622,7.7934088238755965,27.94302733050573,7.7951043643263755,0.0
lb_cylr,not_truncated,1,2014-05-31,5.198301580150819,1.247085707956523,10.16107547653285,25.011771268314078,19.427852687070104,10.138333433836756,7.6683175069937874,24.743739088157835,7.81114691943128,0.0
lb_cylr,not_truncated,1,2014-06-30,5.375831127659944,1.3579072776226198,10.17958582364051,24.30157048166032,22.060069502368123,10.195236036840571,7.785533582250258,7.306119824790791,7.8334090909090905,0.0
lb_cylr,not_truncated,1,2014-07-31,6.867154915267273,2.842665457416578,9.37642181335694,20.471462189869214,26.440318704321882,9.773335680012327,8.3202452976398,47.820911846291466,7.802838221381268,0.0
lb_cylr,not_truncated,1,2014-08-31,5.600938945245989,1.4376231927138563,10.28716045827162,24.55826463300751,21.92598099233494,9.75706679640147,7.679002870823729,-16.7816978480146,7.843553875236294,0.0
lb_cylr,not_truncated,1,2014-09-30,6.692324509891565,2.6046257735528813,9.535406205821593,23.540898148818655,26.046146738645042,9.753463091522953,8.222893800707258,6.823810401370345,7.8138243626062325,0.0
lb_cylr,not_truncated,1,2014-10-31,6.228423233272947,2.14028178349494,9.769125893998241,20.421443420274613,9.413413431506996,8.820100792789683,7.524262013031315,32.33902420042316,7.8349811320754705,0.0
lb_cylr,not_truncated,1,2014-11-30,6.197134918391546,2.02137400228082,9.93027570028541,29.09790227520378,27.050915248029494,9.177278515987531,7.687206717189539,9.372747351680657,7.856437323279923,0.0
lb_cylr,not_truncated,1,2014-12-31,7.858975783127667,3.6725940896480815,9.04318799847312,27.516647081069493,26.7087505249779,8.602949180998973,8.230962482063319,-20.307154202445155,7.848361581920904,0.0
lb_cylr,not_truncated,1,2015-01-31,9.147853447947693,5.0553588544200165,8.207029674582998,31.05427524442598,36.840515510931795,8.346573979746395,8.747213713847044,70.55354911188347,7.805870178739416,0.0
lb_cylr,not_truncated,1,2015-02-28,6.330794392025638,2.03429416506296,10.003943129706187,28.825860238148522,22.077030859698148,9.292349652581246,7.811572022303442,-8.114716233996111,7.867781954887217,0.0
lb_cylr,not_truncated,1,2015-03-31,6.7242841968078695,2.475616786487647,9.69703335995397,29.269718086497903,21.905662268304418,9.00098097181479,7.86263258431133,10.945301014614197,7.8477746478873245,0.0
lb_cylr,not_truncated,1,2015-04-30,6.6917695063636184,2.429171347469777,9.726041016833758,28.007962307456353,25.497348351667807,8.995114368956674,7.843441937660146,17.670031100887318,7.8470544090056285,0.0
lb_cylr,not_truncated,1,2015-05-31,6.311116499913441,2.0124056384060363,9.974672949274963,25.343652681186455,19.566571933862036,9.11928499164644,7.71520074577994,-26.338731464652867,7.854995313964386,0.0
lb_cylr,not_truncated,1,2015-06-30,7.778664826029475,3.5870026463731066,9.023418304752084,21.27637783485011,25.765685440760805,8.885603348880112,8.332134087454794,28.620543046186064,7.830449438202247,0.0
lb_cylr,not_truncated,1,2015-07-31,5.931059912879899,1.671287020085765,10.062261626908603,23.88179205901696,13.28432960646848,8.584960252942118,7.258010082911008,-72.36800102311926,7.840411599625819,0.0
lb_cylr,not_truncated,1,2015-08-31,11.854831337804034,7.85010424610436,6.796063232900643,13.765178246939314,23.05732618466869,7.144192057831173,9.499511697817603,-29.46862673656172,7.765345794392523,0.0
lb_cylr,not_truncated,1,2015-09-30,9.909233861347008,6.038673841317352,7.488841074428201,18.987374246944597,22.095299504074987,7.2117823195357085,8.560508090441358,106.29849398719448,7.723697478991596,0.0
lb_cylr,not_truncated,1,2015-10-31,6.7074158485017215,2.524916475313982,9.474907702335523,22.789788786212227,10.59229318250691,7.773773617325793,7.240594732913758,16.877433444854795,7.803246268656717,0.0
lb_cylr,not_truncated,1,2015-11-30,7.053664849362294,2.838358967799223,9.35818523810233,23.011862823607174,15.526649253034904,7.795670806524407,7.424667827943351,-7.116329159546009,7.802236719478099,0.0
lb_cylr,not_truncated,1,2015-12-31,7.678834042247088,3.5090908423846856,8.990148191370945,18.084282957251986,7.274463770646179,7.098685748459752,7.38875989535342,-80.67538352260036,7.77072625698324,0.0
lb_cylr,not_truncated,1,2016-01-31,8.172723796841952,4.286167191738677,8.344411243623949,20.887284540786823,7.601477549257179,6.829466321380011,7.501095059110981,26.23251731796392,7.699088372093024,0.0
lb_cylr,not_truncated,1,2016-02-29,8.392295858140772,4.448040232203241,8.329566247740802,25.171791734980616,22.151601586740046,7.2543317373269485,7.82331379773386,83.22997315997628,7.691040892193308,0.0
lb_cylr,not_truncated,1,2016-03-31,6.334662207922262,2.152070030068058,9.588604459889325,26.293591999178943,13.556977384792068,8.086776477973649,7.2107193429479555,4.381354596354736,7.761448467966574,0.0
lb_cylr,not_truncated,1,2016-04-30,6.86454359451749,2.688152393207944,9.330249590527245,24.757949693505566,20.790501526609518,8.356639510790188,7.610591552653839,21.952205076914844,7.764489795918368,0.0
lb_cylr,not_truncated,1,2016-05-31,6.219672564704114,1.995535599209766,9.685757436225758,20.963057376212305,15.148434574803188,8.375445777148947,7.29755917092653,-13.03969546225221,7.777089898053753,0.0
lb_cylr,not_truncated,1,2016-06-30,6.881107212451806,2.7177253511434407,9.275753178445353,20.615298710674438,11.21456455975564,7.7397921092782305,7.310449660865018,42.20362420267119,7.769333333333333,0.0
lb_cylr,not_truncated,1,2016-07-31,5.797523599467334,1.5230646407054496,9.928585078641504,22.267540709237494,18.68660834582115,8.10117592953008,6.949349764498707,6.014172037979026,7.805994449583719,0.0
lb_cylr,not_truncated,1,2016-08-31,6.154695084761333,1.87955697728938,9.752299844186927,21.829034418564277,21.580178505349423,8.36185174387003,7.258273414315681,0.1946102738644484,7.804325323475046,0.0
lb_cylr,not_truncated,1,2016-09-30,6.2110628662966105,1.95455002385871,9.678996149193928,15.820023517407435,11.095642158543896,8.093260046473691,7.152161456385151,-21.821573997721487,7.799889196675901,0.0
lb_cylr,not_truncated,1,2016-10-31,7.521560095363508,3.3523763397294024,8.95226839316533,16.950555757050097,28.109170561509064,8.423253743902267,7.9724069196328875,42.74947701435616,7.770332103321033,0.0
lb_cylr,not_truncated,1,2016-11-30,6.238703853875177,1.960116629548548,9.665635388432419,11.040789635125236,11.791050452529921,8.242837342933695,7.240770598404437,22.7380981128368,7.816921658986176,0.0
lb_cylr,not_truncated,1,2016-12-31,6.378248683023743,2.048579742725096,9.680470098676903,13.740985796966527,17.394635110452214,8.611230539428531,7.494739611226137,23.210003493822207,7.829834254143647,0.0
lb_cylr,not_truncated,1,2017-01-31,6.059420321152148,1.6778015203263452,9.899240689525078,15.865494457381715,16.62246878754852,9.089921717217033,7.57467101918459,56.477409863642514,7.844047838086476,0.0
lb_cylr,not_truncated,1,2017-02-28,6.272489750805038,1.7357386744638812,10.073306115897742,19.197883549070355,21.022966773432685,9.212820995774583,7.742655373289811,0.7524356678075605,7.876213235294117,0.0
lb_cylr,not_truncated,1,2017-03-31,5.880834987327093,1.3610165922221242,10.206565713285556,19.086782813006664,17.032588981655678,9.06413496972249,7.4724849785247915,15.50429598504932,7.870853994490359,0.0
lb_cylr,not_truncated,1,2017-04-30,5.828707440536159,1.279459501095648,10.268715160445028,22.631506821503763,19.22168692413784,9.215118146917586,7.521912793726873,17.023518766269685,7.875633027522936,0.0
lb_cylr,not_truncated,1,2017-05-31,5.824843181714543,1.2414647199394788,10.317909304525697,26.203143126602242,20.93570529378892,9.202423255673034,7.513633218693789,4.565754545492684,7.880073327222732,0.0
lb_cylr,not_truncated,1,2017-06-30,5.882275729476959,1.302724284833268,10.262584762694418,26.876356080246694,22.361554135207506,9.206712971494628,7.5444943504857935,26.661776861836195,7.881428571428573,0.0
lb_cylr,not_truncated,1,2017-07-31,5.865364734071123,1.2228451041778576,10.375570228939214,24.642669134065443,21.445282624396803,9.081984437706119,7.47367458588862,-10.934399817655873,7.894748398902105,0.0
lb_cylr,not_truncated,1,2017-08-31,5.936126608455174,1.3443615542468854,10.220414108898844,27.400107492323002,21.74414302533983,9.155899098667557,7.546012853561366,27.682939013040556,7.889287020109689,0.0
lb_cylr,not_truncated,1,2017-09-30,5.655308622575636,0.9980411213655838,10.461974505853886,27.613547590032397,21.630331122909595,9.46996309876662,7.5626358606711275,26.655212066503783,7.909589041095892,0.0
lb_cylr,not_truncated,1,2017-10-31,5.922972977009577,1.2026427026946358,10.442379770721077,25.372949845530968,21.527922452236954,9.009755421400767,7.466364199205172,36.69093957498157,7.927007299270072,0.0
lb_cylr,not_truncated,1,2017-11-30,6.155196033972702,1.3427460991847908,10.494102474126326,27.899621075847676,24.337497894274982,9.120275851544143,7.637735942758423,22.38338363730028,7.9539106654512315,0.0
lb_cylr,not_truncated,1,2017-12-31,6.063088760986962,1.2021964751443417,10.617115106994401,22.95624535970819,20.033788647717323,8.880204478063673,7.471646619525318,68.40937821422486,7.958251366120217,0.0
lb_cylr,not_truncated,1,2018-01-31,7.1205591200910625,2.074112401351901,10.418864052612578,20.261366433110595,19.367522687756328,9.188214472237478,8.154386796164271,-55.97046446881237,8.0119381255687,0.0
lb_cylr,not_truncated,1,2018-02-28,9.07199304407434,4.212760045183556,9.088313419585162,9.129358305136407,4.145892201650831,7.972118278006574,8.522055661040458,-32.265750631139454,7.964836363636364,0.0
lb_cylr,not_truncated,1,2018-03-31,8.909229757581343,4.172297775481133,8.98640188198521,14.895809027482755,17.18932840421401,8.303783112748034,8.60650643516469,2.766951635299364,7.931989100817438,0.0
lb_cylr,not_truncated,1,2018-04-30,7.454502290430038,2.735689122849834,9.693643930145585,16.233351895219016,11.765021819111034,8.517687840856603,7.986095065643321,35.073267236589345,7.9279491833030855,0.0
lb_cylr,not_truncated,1,2018-05-31,7.196956648385432,2.396911819198877,9.951266240926833,21.060804345254382,19.693916548878825,8.905575431624223,8.051266040004828,6.542873678979788,7.949592021758838,0.0
lb_cylr,not_truncated,1,2018-06-30,7.470913705858118,2.6727870085466523,9.798486923165548,19.422704528668845,21.69055418815857,8.755124867229114,8.113019286543615,42.51836836862557,7.947608695652174,0.0
lb_cylr,not_truncated,1,2018-07-31,6.749496394153159,1.8488917592312624,10.335280819101367,21.65327612104184,16.41165518544075,8.756177703684948,7.752837048919053,42.62889907477971,7.975058823529412,0.0
lb_cylr,not_truncated,1,2018-08-31,6.740044327275788,1.7348350198156215,10.52103502004085,20.173376695822895,15.989564818645864,8.831393664804539,7.785718996040163,7.912392547147728,8.005171790235082,0.0
lb_cylr,not_truncated,1,2018-09-30,6.776230980128202,1.7676136836567788,10.493314969354492,17.34225784199441,14.918934169942984,8.909649284332167,7.842940132230185,-112.91077901959925,7.998590785907859,0.0
lb_cylr,not_truncated,1,2018-10-31,9.54318569816804,4.8814872712610455,8.517154529215773,8.981018175740473,9.171563787841066,7.662451797597628,8.602818747882834,22.05467415861353,7.908194945848375,0.0
lb_cylr,not_truncated,1,2018-11-30,8.452420474997755,3.7545616768177954,9.096216005069845,15.240250942005332,14.625098493560113,7.677381506727225,8.06490099086249,-135.87846808985296,7.919350766456267,0.0
lb_cylr,not_truncated,1,2018-12-31,11.424327674175897,7.142408036125191,7.090623430009379,17.302430776897836,18.952591040234573,6.428120826021495,8.926224250098695,94.554523354347,7.808972972972973,0.0
lb_cylr,not_truncated,1,2019-01-31,7.414582501436774,2.8937829907418986,9.269497142810526,29.57088109850838,15.008503451699674,7.6585507218282896,7.536566611632532,39.28970298314729,7.8927812781278135,0.0
lb_cylr,not_truncated,1,2019-02-28,6.931669775917524,2.3195375417793525,9.610978622682218,33.043673496814506,26.271362080928483,8.327570309100754,7.6296200425091385,20.94585729764153,7.922374100719425,0.0
lb_cylr,not_truncated,1,2019-03-31,6.60270815423507,1.950535384320544,9.81006332543953,29.94561931827519,19.605324411795962,8.449517702473965,7.526112928354518,46.00325759551733,7.92711590296496,0.0
lb_cylr,not_truncated,1,2019-04-30,6.6634268579016425,1.8990018103766253,9.96717400608403,30.928450015561793,24.18751081718078,8.76291231178535,7.713169584843496,-63.24893145892601,7.9626570915619395,0.0
lb_cylr,not_truncated,1,2019-05-31,7.975697574109141,3.4098871808932936,9.061629652876942,29.184731132567094,28.394652385642846,8.305992545445301,8.14084505977722,91.06795990232204,7.880825112107623,0.0
lb_cylr,not_truncated,1,2019-06-30,7.278649343562331,2.477450105224067,9.702462665617178,39.140366849050565,31.35697100789484,8.583211304930321,7.930930324246326,28.5075185555562,7.948279569892473,0.0
lb_cylr,not_truncated,1,2019-07-31,7.403792311688756,2.542624516254464,9.736469608900428,39.111795359191206,34.74907332899964,8.872641315891507,8.13821681379013,-21.91687210848045,7.953948075201433,0.0
lb_cylr,not_truncated,1,2019-08-31,8.280295672183511,3.5017212976511045,9.224482702981845,35.09180205714648,22.80842787523944,8.07103058884558,8.175663130514547,5.298726869249926,7.919141323792487,0.0
lb_cylr,not_truncated,1,2019-09-30,7.598947841293605,2.828748660027866,9.49953894140946,39.86342687443636,39.72290635578068,8.878778989115485,8.238863415204545,23.656858742728023,7.92739946380697,0.0
lb_cylr,not_truncated,1,2019-10-31,6.828839476018522,2.0136601521717337,9.892965507577463,34.78697527970644,25.299609643710596,8.70678857160829,7.767814023813406,30.93084448745609,7.942392857142857,0.0
lb_cylr,not_truncated,1,2019-11-30,6.721544944499588,1.839041584308002,10.044421488994619,36.84989651349264,31.799832647702857,8.974541523435711,7.848043233967649,33.961855415849215,7.9767350579839436,0.0
lb_cylr,not_truncated,1,2019-12-31,7.047355601126748,2.088973938786556,10.021369170432026,34.92673561248108,30.855020320871922,8.965237342888217,8.006296472007483,-1.5110345678651438,7.9992513368983955,0.0
lb_cylr,not_truncated,1,2020-01-31,8.570984796664675,3.636376440349461,9.297298983195079,34.45929473440299,37.72038049143268,9.03325251531183,8.802118655988252,-81.5631445990892,7.990952804986643,0.0
lb_cylr,not_truncated,1,2020-02-29,20.705122459218117,16.020193131700005,3.6663439648005243,29.674087127131457,99.4927179108312,8.165330767138338,14.435226613178227,-130.72697689494976,7.897046263345196,0.0
lb_cylr,not_truncated,1,2020-03-31,33.96787798901959,29.70126937794946,-9.429225780720385,-123.97502372495303,-232.17331327472073,-8.183344915657377,12.892266536681106,154.0855529861486,7.747306666666666,0.0
lb_cylr,not_truncated,1,2020-04-30,17.14592120721868,12.548409910206043,8.23312802304571,28.674207103985964,27.93926173445074,7.068913643700721,12.107417425459701,62.05573549991197,7.885896980461811,0.0
lb_cylr,not_truncated,1,2020-05-31,12.565965536629722,7.845075628922871,8.962178583080858,31.452776542187564,34.32098932544692,7.889616356757636,10.227790946693679,6.182445448912954,7.938314108251997,0.0
lb_cylr,not_truncated,1,2020-06-30,14.291439255656382,9.588038444080262,8.935327894942978,30.963640268401946,36.97241558950836,7.874919612984582,11.083179434320481,58.38358316163203,7.957446808510638,0.0
lb_cylr,not_truncated,1,2020-07-31,11.052013703047855,6.228142552930817,9.17261793752631,33.40941509613958,37.21463762715655,8.237752380007967,9.644883041527912,86.54729634514213,8.011727192205491,0.0
lb_cylr,not_truncated,1,2020-08-31,12.367716744262378,7.338136377136909,9.485072395782613,33.52291119845563,42.394921620791095,8.497159289708648,10.432438016985513,-45.78462287017242,8.085663716814159,0.0
lb_cylr,not_truncated,1,2020-09-30,13.235379365265935,8.363821660136214,9.288458580214503,32.199207206293295,37.37338701955029,8.226881216662257,10.731130290964096,-17.253340360676628,8.040000000000001,0.0
lb_cylr,not_truncated,1,2020-10-31,20.376158448239913,15.587225999820063,9.241133380590837,31.580815614163384,54.89332055488742,8.300519684070233,14.338339066155072,146.4061677914092,8.010636042402826,0.0
lb_cylr,not_truncated,1,2020-11-30,10.098298545553053,4.968744450259773,9.62076542285991,27.773042682254186,26.533530147997023,8.475071933154847,9.28668523935395,39.53247551152668,8.135639894086495,0.0
lb_cylr,not_truncated,1,2020-12-31,10.610730871514981,5.401839372000747,9.806268560305682,30.068289655016315,33.14673328830678,8.732245417491116,9.671488144503048,23.66216101253764,8.177460317460318,0.0
lb_cylr,not_truncated,3,1990-01-31,,,,,,,,2.6061832234382187,7.850170380078636,
lb_cylr,not_truncated,3,1990-02-28,,,,,,,,30.387096623665236,7.857329842931937,
lb_cylr,not_truncated,3,1990-03-31,,,,,,,,17.014957464227276,7.875764705882352,
lb_cylr,not_truncated,3,1990-04-30,,,,,,,,24.99323832682609,7.81284595300261,
lb_cylr,not_truncated,3,1990-05-31,,,,,,,,-45.471530320395374,7.934393741851368,
lb_cylr,not_truncated,3,1990-06-30,,,,,,,,-62.32272972489419,7.90703125,
lb_cylr,not_truncated,3,1990-07-31,,,,,,,,-64.36882808598119,7.867100130039011,
lb_cylr,not_truncated,3,1990-08-31,,,,,,,,-3.967586683326063,7.698701298701298,
lb_cylr,not_truncated,3,1990-09-30,,,,,,,,26.44122627929173,7.593463035019456,
lb_cylr,not_truncated,3,1990-10-31,,,,,,,,49.9320576305264,7.553782383419688,
lb_cylr,not_truncated,3,1990-11-30,,,,,,,,56.26800344913319,7.642587322121604,
lb_cylr,not_truncated,3,1990-12-31,,,,,,,,57.57278466314091,7.670852713178295,
lb_cylr,not_truncated,3,1991-01-31,,,,,,,,39.66545541342974,7.733574193548387,
lb_cylr,not_truncated,3,1991-02-28,,,,,,,,19.196002004962587,7.83479381443299,
lb_cylr,not_truncated,3,1991-03-31,,,,,,,,-2.890269211627139,7.865637065637065,
lb_cylr,not_truncated,3,1991-04-30,,,,,,,,10.068731474140248,7.85120822622108,
lb_cylr,not_truncated,3,1991-05-31,,,,,,,,4.735384664728404,7.897355584082156,
lb_cylr,not_truncated,3,1991-06-30,,,,,,,,13.336752458693011,7.811230769230769,
lb_cylr,not_truncated,3,1991-07-31,,,,,,,,1.6978452752495876,7.8663764404609475,
lb_cylr,not_truncated,3,1991-08-31,,,,,,,,-22.38332527668021,7.8919181585677745,
lb_cylr,not_truncated,3,1991-09-30,,,,,,,,26.36780947415298,7.857471264367815,
lb_cylr,not_truncated,3,1991-10-31,,,,,,,,15.313133609957852,7.86719387755102,
lb_cylr,not_truncated,3,1991-11-30,,,,,,,,38.7635847197477,7.79312101910828,
lb_cylr,not_truncated,3,1991-12-31,,,,,,,,-13.673282060455971,7.948702290076335,
lb_cylr,not_truncated,3,1992-01-31,,,,,,,,2.51731695062265,7.929606099110546,
lb_cylr,not_truncated,3,1992-02-29,,,,,,,,1.7006818051234165,7.936142131979696,
lb_cylr,not_truncated,3,1992-03-31,,,,,,,,3.524211220598339,7.885627376425855,
lb_cylr,not_truncated,3,1992-04-30,,,,,,,,7.934715154572824,7.891898734177215,
lb_cylr,not_truncated,3,1992-05-31,,,,,,,,-2.57039318466199,7.886472819216182,
lb_cylr,not_truncated,3,1992-06-30,,,,,,,,7.898234006907767,7.841060606060605,
lb_cylr,not_truncated,3,1992-07-31,,,,,,,,-2.880921349104693,7.888221941992433,
lb_cylr,not_truncated,3,1992-08-31,,,,,,,,17.25117394421778,7.842317380352645,
lb_cylr,not_truncated,3,1992-09-30,,,,,,,,20.60128235649037,7.850415094339622,
lb_cylr,not_truncated,3,1992-10-31,,,,,,,,22.668327063627025,7.855929648241206,
lb_cylr,not_truncated,3,1992-11-30,,,,,,,,14.987065336192009,7.908255959849435,
lb_cylr,not_truncated,3,1992-12-31,,,,,,,,12.559552521546546,7.921353383458646,
lb_cylr,not_truncated,3,1993-01-31,,,,,,,,0.9815413520874116,7.9254067584480605,
lb_cylr,not_truncated,3,1993-02-28,,,,,,,,8.090792035484728,7.9173,
lb_cylr,not_truncated,3,1993-03-31,,,,,,,,-1.010404437157586,7.941872659176029,
lb_cylr,not_truncated,3,1993-04-30,,,,,,,,7.030533233138581,7.886334164588528,
lb_cylr,not_truncated,3,1993-05-31,,,,,,,,8.572339319915478,7.919701120797011,
lb_cylr,not_truncated,3,1993-06-30,,,,,,,,7.875260663618633,7.914477611940298,
lb_cylr,not_truncated,3,1993-07-31,,,,,,,,16.927193049180023,7.899577639751553,
lb_cylr,not_truncated,3,1993-08-31,,,,,,,,-1.7335271255912057,7.945012406947892,
lb_cylr,not_truncated,3,1993-09-30,,,,,,,,8.239929331011275,7.933382899628252,
lb_cylr,not_truncated,3,1993-10-31,,,,,,,,9.331471957746285,7.944504950495048,
lb_cylr,not_truncated,3,1993-11-30,,,,,,,,2.146739127499231,7.906650185414091,
lb_cylr,not_truncated,3,1993-12-31,,,,,,,,-17.902317916627375,7.921333333333332,
lb_cylr,not_truncated,3,1994-01-31,,,,,,,,-24.10543107071139,7.954032059186189,
lb_cylr,not_truncated,3,1994-02-28,,,,,,,,-9.3097467165983,7.906551724137931,
lb_cylr,not_truncated,3,1994-03-31,,,,,,,,-0.0505326428629882,7.826273062730627,
lb_cylr,not_truncated,3,1994-04-30,,,,,,,,6.130873695393557,7.826683046683047,
lb_cylr,not_truncated,3,1994-05-31,,,,,,,,14.882587780001533,7.82561963190184,
lb_cylr,not_truncated,3,1994-06-30,,,,,,,,15.368655807811926,7.771470588235294,
lb_cylr,not_truncated,3,1994-07-31,,,,,,,,5.351865987272486,7.803378212974297,
lb_cylr,not_truncated,3,1994-08-31,,,,,,,,-19.59809248807143,7.852665036674817,
lb_cylr,not_truncated,3,1994-09-30,,,,,,,,-4.752633051723976,7.809230769230768,
lb_cylr,not_truncated,3,1994-10-31,,,,,,,,-3.568375888502384,7.819317073170731,
lb_cylr,not_truncated,3,1994-11-30,,,,,,,,25.39097812585416,7.750742996345919,
lb_cylr,not_truncated,3,1994-12-31,,,,,,,,33.45824453787127,7.753868613138685,
lb_cylr,not_truncated,3,1995-01-31,,,,,,,,34.883052806188,7.770692588092344,
lb_cylr,not_truncated,3,1995-02-28,,,,,,,,26.647364275839625,7.814126213592233,
lb_cylr,not_truncated,3,1995-03-31,5.649507948297628,1.6681178886902075,0.16009388223181453,-53.41232327666967,-51.30710509436255,4.408951333155646,5.029229640726637,32.232611899858995,7.83650909090909,0.0
lb_cylr,not_truncated,3,1995-04-30,5.619285648355713,1.1541002237192333,-1.459461126495457,-48.197035406496525,-48.037732281026024,4.9935118524609345,5.306398750408324,34.5056034093374,7.857675544794188,0.0
lb_cylr,not_truncated,3,1995-05-31,6.073591716324573,1.2708455413637334,0.009763733904913252,-48.38497561378972,-48.36464541416295,5.653256071338947,5.86342389383176,17.396574740353987,7.890253929866989,0.0
lb_cylr,not_truncated,3,1995-06-30,6.775219568103722,1.5635567608221212,2.177666713873104,-19.776823419718312,-13.696120518147023,6.500021842487847,6.6376207052957845,26.27316322814286,7.920144927536232,0.0
lb_cylr,not_truncated,3,1995-07-31,7.51539883135553,1.8640510181624208,4.4186220286757045,-8.884328302983477,3.5322099781420846,7.353455534615695,7.434427182985613,10.077216208901165,7.9644390832328105,0.0
lb_cylr,not_truncated,3,1995-08-31,7.332448760907453,1.5199566187020794,3.3613314071769445,-0.5822748915957163,9.735088726790293,7.596699214861508,7.464573987884481,27.91602174480809,7.9627951807228925,0.0
lb_cylr,not_truncated,3,1995-09-30,7.253275147502993,1.1544630912807197,2.4513523456771766,2.7386556529975223,12.761596753040957,8.066048645965626,7.65966189673431,17.800486705195606,8.001588447653429,0.0
